Timestamp,started,vfs_path,Type,_Components,file_size,_accessor,_client_components,uploaded_size
1769661061,2026-01-29 04:31:01.258648936 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-MemoryDiagnostics-Results%4Debug.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-MemoryDiagnostics-Results%4Debug.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-MemoryDiagnostics-Results%4Debug.evtx""
]",69632
1769661061,2026-01-29 04:31:01.258977918 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-MiStreamProvider%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-MiStreamProvider%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-MiStreamProvider%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.259314913 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.259755287 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-Mobile-Broadband-Experience-SmsRouter%4Admin.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Mobile-Broadband-Experience-SmsRouter%4Admin.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Mobile-Broadband-Experience-SmsRouter%4Admin.evtx""
]",69632
1769661061,2026-01-29 04:31:01.260268593 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-Mprddm%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Mprddm%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Mprddm%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.260746147 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-MsLbfoProvider%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-MsLbfoProvider%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-MsLbfoProvider%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.261287209 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-NCSI%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-NCSI%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-NCSI%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.261933627 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-NTLM%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-NTLM%4Operational.evtx""
]",1052672,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-NTLM%4Operational.evtx""
]",1052672
1769661061,2026-01-29 04:31:01.262439173 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-NdisImPlatform%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-NdisImPlatform%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-NdisImPlatform%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.262953088 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkLocationWizard%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-NetworkLocationWizard%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-NetworkLocationWizard%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.263408966 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkProfile%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-NetworkProfile%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-NetworkProfile%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.263762473 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkProvider%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-NetworkProvider%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-NetworkProvider%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.264132427 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-NlaSvc%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-NlaSvc%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-NlaSvc%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.264546159 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-Ntfs%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Ntfs%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Ntfs%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.265069838 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-Ntfs%4WHC.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Ntfs%4WHC.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Ntfs%4WHC.evtx""
]",69632
1769661061,2026-01-29 04:31:01.265601513 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-OOBE-Machine-DUI%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-OOBE-Machine-DUI%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-OOBE-Machine-DUI%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.266012984 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-OfflineFiles%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-OfflineFiles%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-OfflineFiles%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.266372823 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-PackageStateRoaming%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PackageStateRoaming%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PackageStateRoaming%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.266707049 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-Partition%4Diagnostic.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Partition%4Diagnostic.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Partition%4Diagnostic.evtx""
]",69632
1769661061,2026-01-29 04:31:01.267058315 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-PerceptionRuntime%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PerceptionRuntime%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PerceptionRuntime%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.267398223 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-PerceptionSensorDataService%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PerceptionSensorDataService%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PerceptionSensorDataService%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.267723591 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-PersistentMemory-Nvdimm%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PersistentMemory-Nvdimm%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PersistentMemory-Nvdimm%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.268049904 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-PersistentMemory-PmemDisk%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PersistentMemory-PmemDisk%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PersistentMemory-PmemDisk%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.268342932 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-PersistentMemory-ScmBus%4Certification.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PersistentMemory-ScmBus%4Certification.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PersistentMemory-ScmBus%4Certification.evtx""
]",69632
1769661061,2026-01-29 04:31:01.268648549 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-Policy%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Policy%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Policy%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.268982526 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-PowerShell%4Admin.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PowerShell%4Admin.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PowerShell%4Admin.evtx""
]",69632
1769661061,2026-01-29 04:31:01.269350768 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-PowerShell%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PowerShell%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PowerShell%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.269709128 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.270053221 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-PriResources-Deployment%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PriResources-Deployment%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PriResources-Deployment%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.270367086 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-PrintBRM%4Admin.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PrintBRM%4Admin.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PrintBRM%4Admin.evtx""
]",69632
1769661061,2026-01-29 04:31:01.270675198 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-PrintService%4Admin.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PrintService%4Admin.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PrintService%4Admin.evtx""
]",69632
1769661061,2026-01-29 04:31:01.270997771 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-Program-Compatibility-Assistant%4CompatAfterUpgrade.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Program-Compatibility-Assistant%4CompatAfterUpgrade.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Program-Compatibility-Assistant%4CompatAfterUpgrade.evtx""
]",69632
1769661061,2026-01-29 04:31:01.271331296 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-PushNotification-Platform%4Admin.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PushNotification-Platform%4Admin.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PushNotification-Platform%4Admin.evtx""
]",69632
1769661061,2026-01-29 04:31:01.271629413 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-PushNotification-Platform%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PushNotification-Platform%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-PushNotification-Platform%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.271948103 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-ReFS%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-ReFS%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-ReFS%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.272267525 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-ReadyBoost%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-ReadyBoost%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-ReadyBoost%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.272583991 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-Regsvr32%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Regsvr32%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Regsvr32%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.272886276 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-RemoteApp and Desktop Connections%4Admin.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-RemoteApp and Desktop Connections%4Admin.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-RemoteApp and Desktop Connections%4Admin.evtx""
]",69632
1769661061,2026-01-29 04:31:01.273221239 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-RemoteApp and Desktop Connections%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-RemoteApp and Desktop Connections%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-RemoteApp and Desktop Connections%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.273554167 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-RemoteDesktopServices-RdpCoreTS%4Admin.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-RemoteDesktopServices-RdpCoreTS%4Admin.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-RemoteDesktopServices-RdpCoreTS%4Admin.evtx""
]",69632
1769661061,2026-01-29 04:31:01.273968202 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-RemoteDesktopServices-RdpCoreTS%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-RemoteDesktopServices-RdpCoreTS%4Operational.evtx""
]",1052672,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-RemoteDesktopServices-RdpCoreTS%4Operational.evtx""
]",1052672
1769661061,2026-01-29 04:31:01.274290124 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-RemoteDesktopServices-RemoteFX-Synth3dvsc%4Admin.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-RemoteDesktopServices-RemoteFX-Synth3dvsc%4Admin.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-RemoteDesktopServices-RemoteFX-Synth3dvsc%4Admin.evtx""
]",69632
1769661061,2026-01-29 04:31:01.274607389 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-RemoteDesktopServices-SessionServices%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-RemoteDesktopServices-SessionServices%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-RemoteDesktopServices-SessionServices%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.274933361 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.275236302 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-Resource-Exhaustion-Resolver%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Resource-Exhaustion-Resolver%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-Resource-Exhaustion-Resolver%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.275554174 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-RestartManager%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-RestartManager%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-RestartManager%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.275852341 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-SENSE%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-SENSE%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-SENSE%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.276185103 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-SMBClient%4Operational.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-SMBClient%4Operational.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-SMBClient%4Operational.evtx""
]",69632
1769661061,2026-01-29 04:31:01.276543584 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-SMBDirect%4Admin.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-SMBDirect%4Admin.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-SMBDirect%4Admin.evtx""
]",69632
1769661061,2026-01-29 04:31:01.276845836 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Audit.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-SMBServer%4Audit.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-SMBServer%4Audit.evtx""
]",69632
1769661061,2026-01-29 04:31:01.27718125 +0000 UTC,B:\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Connectivity.evtx,,"[
 ""uploads"",
 ""auto"",
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-SMBServer%4Connectivity.evtx""
]",69632,auto,"[
 ""B:"",
 ""Windows"",
 ""System32"",
 ""winevt"",
 ""Logs"",
 ""Microsoft-Windows-SMBServer%4Connectivity.evtx""
]",69632
